NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
10,48.27117556518071,37.234343828082295,1.9147012993596904,35.3196425287226,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.225,46.575,0.9275,0.3345,51.2,15.899999999999999,35.3,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
11,48.064813644016766,86.884359132184,4.815016544237363,82.06934258794664,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.1,43.425,0.8025,-0.69425,143.675,61.60000000000001,82.05000000000001,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
12,47.08123361411828,73.55979339623337,3.1088602336914617,70.4509331625419,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.12499999999999,43.724999999999994,0.8600000000000001,0.24624999999999997,94.67500000000001,24.200000000000003,70.45,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
13,48.603278082713786,60.2756783968399,4.511795689310772,55.76388270752913,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.425000000000004,43.974999999999994,0.8150000000000001,-0.4455,95.95,40.175,55.77499999999999,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
14,47.8823468295782,54.2470289219922,3.4848830263202695,50.762145895671914,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.45,44.050000000000004,0.8425,0.2885,77.7,26.925,50.75,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
15,46.59500143717786,68.66045696014888,3.571194192895287,65.08926276725359,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.525,43.7,0.8674999999999999,0.16099999999999998,122.475,57.349999999999994,65.075,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
16,48.57526594215128,38.53069302636702,6.153793136315656,32.37689989005136,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,56.825,42.699999999999996,0.76,-0.11799999999999997,115.625,83.225,32.375,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
17,49.46753343763625,22.888457474273324,4.983180538788287,17.905276935485038,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,55.4,45.175,0.8150000000000001,0.099,110.175,92.25,17.9,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
18,46.74361735637727,50.32177903002366,5.570677550469046,44.75110147955462,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.824999999999996,40.35,0.7374999999999999,0.5595,84.35,39.6,44.75,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
19,48.504939497053215,16.606683249053948,2.662755817371573,13.943927431682376,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.375,46.2,0.9,0.708,46.4,32.449999999999996,13.925,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
20,47.17688626924061,43.32258105112652,4.116443400715977,39.20613765041054,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.65,43.05,0.825,-0.81575,83.475,44.275,39.225,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
21,48.96692116088664,71.71843296646173,4.786774804720233,66.9316581617415,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,55.75,43.474999999999994,0.7825000000000001,-0.26125000000000004,95.475,28.525,66.92500000000001,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
22,47.475719788336264,27.07402328555927,3.057532909921832,24.016490375637442,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.7,45.05,0.8949999999999999,-0.30150000000000005,61.65,37.65,24.025,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
23,48.414353627412375,17.550539534033383,4.148125159835383,13.402414374197999,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.05,43.724999999999994,0.81,-0.249,41.7,28.3,13.399999999999999,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
24,49.0703955950492,52.42180154746677,2.7573577721215123,49.66444377534526,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.60000000000001,47.2,0.9175000000000001,0.57975,95.14999999999999,45.50000000000001,49.675,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
25,48.99738260465811,16.033500465934306,3.4385396464090534,12.594960819525253,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.625,44.95,0.8425,0.60225,23.924999999999997,11.325000000000001,12.600000000000001,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
26,47.23257968938623,36.59003399671932,5.032010163704211,31.558023833015113,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.075,41.775000000000006,0.7725,0.6060000000000001,77.82499999999999,46.25,31.55,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
27,48.37729163684081,63.93026879171669,3.526056366587399,60.4042124251293,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.55,45.05,0.8575,-0.2575,98.525,38.125,60.4,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
28,47.45560626538822,51.91033893840681,3.9484940627455583,47.96184487566125,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.025,45.375,0.89,-0.05425000000000002,156.625,108.675,47.95,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
29,47.396265612105424,66.80404086074932,6.276762988886589,60.52727787186275,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,56.449999999999996,40.625,0.7250000000000001,1.0625,118.275,57.725,60.55,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
30,47.50724349642375,31.43149818624253,3.9869979644151594,27.444500221827365,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.95,42.925,0.8099999999999999,0.03125,52.85,25.4,27.475,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
31,47.79513818672676,15.953512906302008,2.8408417039664426,13.112671202335564,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.175000000000004,44.975,0.8775000000000001,0.09575,37.2,24.075000000000003,13.100000000000001,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
32,48.99694919183463,48.989530955038816,4.308779007326562,44.68075194771225,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.975,44.099999999999994,0.8025,0.9702500000000001,74.0,29.3,44.675,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
33,48.606524861610104,49.13373436013549,5.080209270175794,44.0535250899597,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,55.45,43.2,0.7775000000000001,0.50675,94.89999999999999,50.8,44.025,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
34,47.581800223140135,49.69106115026284,2.5957565289204343,47.09530462134241,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,49.45,46.35,0.9375,0.07325000000000001,91.275,44.15,47.1,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
35,46.9004394395135,29.001804391412634,3.1611921133340726,25.84061227807856,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.15,44.5,0.8875000000000001,-0.129,76.94999999999999,51.099999999999994,25.85,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
36,45.99473900786731,39.20385294034381,5.828186506959605,33.37566643338421,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.49999999999999,39.349999999999994,0.7225,0.5714999999999999,69.8,36.425,33.375,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
37,46.197413028644355,41.72472491539497,3.5526375006871547,38.17208741470782,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.425,42.900000000000006,0.8525,-0.9015,83.425,45.275000000000006,38.175,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
38,47.58503602332905,20.651296112193332,4.27269423133326,16.37860188086007,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.275,42.949999999999996,0.8099999999999999,0.182,54.925,38.55,16.375,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
39,47.06538086616807,41.182979270365536,3.0328994079342078,38.150079862431326,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.425,44.35,0.8775000000000001,-0.17000000000000004,67.825,29.700000000000003,38.150000000000006,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
40,47.08161994088089,35.758954124183916,3.982128360286225,31.776825763897683,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.15,43.0,0.8275,-0.27725,66.35,34.574999999999996,31.8,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
41,49.997858442861904,46.78514718395223,2.2449213618969273,44.540225822055305,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.375,47.974999999999994,0.9175000000000001,0.522,66.225,21.7,44.525,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
42,46.884909347891124,56.851638696826456,3.3597647494825384,53.491873947343905,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.449999999999996,42.925000000000004,0.835,0.304,70.45,16.950000000000003,53.5,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
43,47.281523960301115,63.173390713658144,7.588223971037469,55.585166742620665,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,61.45,38.375,0.6625,0.46875,89.0,33.425000000000004,55.575,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
44,48.260962417797025,29.160753910192305,3.3481243976829784,25.812629512509332,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.8,45.550000000000004,0.8825000000000001,0.45675,67.42500000000001,41.575,25.8,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
45,46.93279251226673,57.92525253216147,5.924154451608809,52.001098080552666,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,55.125,40.8,0.7425,0.51125,114.375,62.39999999999999,52.00000000000001,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
46,48.23233246815744,56.32821629342277,3.5715178341045357,52.75669845931824,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.85,44.375,0.84,-0.8405,83.075,30.349999999999998,52.75000000000001,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
47,47.869743663446,21.74961822716282,3.0356218403649478,18.713996386797874,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.0,45.449999999999996,0.8925000000000001,0.28700000000000003,59.45,40.75,18.725,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
48,48.165713065849346,44.23946157251146,3.8664646873734934,40.372996885137965,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.55,43.6,0.815,0.723,61.425,21.05,40.375,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
49,46.41722814642245,50.90525432351894,5.740279592968892,45.16497473055005,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,55.275000000000006,39.275,0.7125,0.36125,61.8,16.6,45.175,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
50,46.7210114297296,41.04028367468401,4.1052182837456925,36.93506539093832,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.275000000000006,42.175,0.8075,0.12849999999999995,71.575,34.65,36.925,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
51,48.599874533126226,36.169960086139014,3.5110067514492336,32.65895333468978,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.425,45.6,0.87,0.5375,77.675,45.025,32.65,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
52,46.52910565569228,57.64056718481067,5.210869022452387,52.429698162358285,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.725,40.974999999999994,0.7649999999999999,-0.4349999999999999,103.80000000000001,51.35000000000001,52.425,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
53,48.01206374428272,26.834325243833405,2.8532763312188445,23.98104891261456,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.55,45.125,0.8775,-0.41525,49.25,25.275,23.975,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
54,46.353864519306526,42.98581208910519,4.945029293969514,38.04078279513568,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.725,41.7,0.7949999999999999,-0.25925,109.475,71.44999999999999,38.025000000000006,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
55,49.16522479786387,38.33396577300631,3.237188625036376,35.09677714796994,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.97500000000001,46.1,0.87,0.18574999999999992,72.15,37.075,35.099999999999994,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
56,48.522010004589156,63.76404249324827,3.139024172987043,60.62501832026122,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.45,45.25,0.865,0.15025,88.72500000000001,28.099999999999998,60.625,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
57,47.62010885317996,36.403030209663235,2.711559062103788,33.69147114755944,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.375,44.25,0.8624999999999999,0.2022500000000001,42.1,8.45,33.7,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
58,47.98957213993779,53.64899157667912,3.3868458734352904,50.262145703243824,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.175000000000004,44.575,0.8525,0.46099999999999997,84.925,34.675000000000004,50.275,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
59,47.70585745090317,21.080388341035146,1.9784192127505933,19.10196912828455,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,49.35,46.375,0.94,-0.119,40.675,21.55,19.125,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
60,47.969661607017024,58.201501090852474,3.9292314175376637,54.2722696733148,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,52.85,44.225,0.8400000000000001,0.3275,100.65,46.35,54.24999999999999,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
61,47.2393578597322,33.190771192523634,4.1690292694872255,29.02174192303641,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.175,42.725,0.81,-0.04999999999999999,64.25,35.224999999999994,29.025,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
62,47.93604247618226,27.60087383410339,4.107434828504991,23.493439005598397,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.699999999999996,43.025000000000006,0.8025,-0.95775,44.225,20.724999999999998,23.5,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
63,47.4775500844111,59.8317059892414,4.764949615635476,55.06675637360593,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.875,42.5,0.7925000000000001,-0.4295,98.55000000000001,43.5,55.075,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
64,47.772481575076434,29.491131167520933,4.706713665185576,24.78441750233536,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.3,42.55,0.785,0.16074999999999995,61.475,36.7,24.775,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
65,48.48837311345462,43.396593565584,1.8278652016805208,41.56872836390349,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,50.6,46.599999999999994,0.9225,0.878,51.349999999999994,9.775,41.55,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
66,48.14437299668697,28.237367717222025,2.968981732834106,25.268385984387926,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,51.8,45.125,0.875,0.24425000000000002,48.75,23.525,25.299999999999997,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
67,47.769822091613435,41.81602072848197,3.930539276578581,37.88548145190339,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,53.075,43.37500000000001,0.8175,0.4745000000000001,69.17500000000001,31.275000000000002,37.875,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
68,47.95794410976869,46.74272944583464,5.529071200106986,41.21365824572765,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,56.199999999999996,41.4,0.7425,0.20700000000000002,70.575,29.349999999999998,41.224999999999994,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
69,48.194730933837654,59.0913841985886,5.690373579226828,53.40101061936177,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,56.199999999999996,42.099999999999994,0.75,0.7705000000000001,110.325,56.900000000000006,53.400000000000006,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
70,47.842826489407386,27.017601518805066,5.085223982752276,21.932377536052787,-0.21133194426240348,0.6492931134140555,32.45458937802336,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05,54.875,42.475,0.7825,0.756,68.175,46.225,21.925,-0.15985282099852893,0.6035445510262665,32.44646368778748,-0.010464548298222973,0.025761226256204212,-2.1985006005170726e-05
