var_num,var_name
org_code,org_name
suppl_code,suppl_name
account_code,account_name
account_group_code,account_group_name
service_code,service_name
price_vat_code,price_vat_name
org_cost_center_code,org_cost_center_name
org_sub_code_5,org_sub_name_5
org_project_code,org_project_name
